anchorId,tagId,rssi,timestamp
3,0,-65.0,1555252977.0
4,0,-83.0,1555252977.0
5,0,-77.2,1555252977.0
6,0,-81.0,1555252977.0
2,0,-78.0,1555252978.0
3,0,-65.0,1555252978.0
5,0,-81.6666666667,1555252978.0
2,0,-75.0,1555252980.0
3,0,-66.1666666667,1555252980.0
5,0,-85.0,1555252980.0
2,0,-74.5,1555252981.0
3,0,-66.5,1555252981.0
5,0,-88.3333333333,1555252981.0
6,0,-81.5,1555252981.0
2,0,-76.0,1555252983.0
3,0,-66.75,1555252983.0
4,0,-77.3333333333,1555252983.0
5,0,-85.0,1555252983.0
6,0,-73.6,1555252984.0
2,0,-75.75,1555252985.0
3,0,-66.75,1555252985.0
4,0,-85.0,1555252985.0
5,0,-84.5,1555252985.0
2,0,-76.2,1555252986.0
3,0,-67.0,1555252986.0
4,0,-84.6666666667,1555252986.0
5,0,-81.25,1555252986.0
6,0,-74.7777777778,1555252986.0
6,0,-74.5714285714,1555252987.0
2,0,-75.6666666667,1555252988.0
3,0,-67.0,1555252988.0
4,0,-82.0,1555252988.0
5,0,-84.3333333333,1555252988.0
6,0,-73.875,1555252988.0
6,0,-73.6666666667,1555252989.0
2,0,-76.0,1555252991.0
3,0,-67.0,1555252991.0
4,0,-81.5,1555252991.0
6,0,-78.0,1555252991.0
5,0,-81.5,1555252992.0
4,0,-81.0,1555252993.0
5,0,-71.0,1555252993.0
6,0,-80.0,1555252993.0
4,0,-69.0,1555252994.0
6,0,-75.6666666667,1555252994.0
2,0,-76.0,1555252995.0
3,0,-67.0,1555252995.0
5,0,-72.6923076923,1555252995.0
5,0,-67.0,1555252996.0
5,0,-66.0,1555252997.0
6,0,-79.0,1555252997.0
2,0,-80.6,1555252998.0
3,0,-67.3333333333,1555252998.0
5,0,-71.0,1555252998.0
2,0,-75.5,1555253000.0
3,0,-65.6666666667,1555253000.0
4,0,-81.0,1555253000.0
5,0,-69.9090909091,1555253000.0
6,0,-78.5,1555253000.0
3,0,-66.0,1555253001.0
2,0,-77.0,1555253004.0
3,0,-71.2857142857,1555253004.0
4,0,-87.0,1555253004.0
