anchorId,tagId,rssi,timestamp
5,0,-63.4,1555252756.0
2,0,-57.9230769231,1555252757.0
3,0,-70.7333333333,1555252757.0
5,0,-65.8571428571,1555252757.0
6,0,-68.0833333333,1555252757.0
2,0,-56.8,1555252758.0
3,0,-72.0,1555252758.0
5,0,-65.4,1555252758.0
6,0,-66.3333333333,1555252758.0
2,0,-55.3333333333,1555252759.0
4,0,-72.125,1555252759.0
2,0,-55.375,1555252760.0
3,0,-71.1428571429,1555252760.0
6,0,-69.5,1555252760.0
2,0,-55.2857142857,1555252762.0
3,0,-70.0,1555252762.0
5,0,-63.0,1555252762.0
6,0,-69.0,1555252762.0
2,0,-55.125,1555252763.0
3,0,-69.0,1555252763.0
6,0,-68.75,1555252763.0
2,0,-54.8888888889,1555252764.0
3,0,-68.4444444444,1555252764.0
4,0,-72.8,1555252764.0
5,0,-64.5,1555252764.0
6,0,-69.2222222222,1555252764.0
4,0,-74.8571428571,1555252765.0
5,0,-65.75,1555252765.0
2,0,-54.5,1555252766.0
3,0,-67.6666666667,1555252766.0
4,0,-74.375,1555252766.0
5,0,-62.625,1555252766.0
6,0,-69.3333333333,1555252766.0
3,0,-69.1111111111,1555252768.0
4,0,-73.2857142857,1555252768.0
3,0,-67.8333333333,1555252769.0
4,0,-73.6666666667,1555252769.0
5,0,-63.0,1555252770.0
2,0,-55.0,1555252771.0
3,0,-68.4,1555252771.0
5,0,-64.0714285714,1555252771.0
3,0,-70.1818181818,1555252772.0
2,0,-57.8181818182,1555252773.0
3,0,-71.8,1555252773.0
4,0,-73.6,1555252773.0
6,0,-69.4,1555252773.0
5,0,-66.25,1555252774.0
2,0,-55.0,1555252775.0
3,0,-69.0,1555252775.0
4,0,-72.5,1555252775.0
5,0,-63.8333333333,1555252775.0
6,0,-69.3333333333,1555252775.0
2,0,-55.2,1555252776.0
3,0,-70.2,1555252776.0
4,0,-73.4,1555252776.0
6,0,-70.6,1555252776.0
3,0,-70.5555555556,1555252777.0
5,0,-65.5454545455,1555252777.0
6,0,-69.875,1555252777.0
3,0,-74.2,1555252779.0
5,0,-61.6666666667,1555252779.0
2,0,-55.2307692308,1555252780.0
3,0,-73.8,1555252780.0
4,0,-73.75,1555252780.0
5,0,-63.5,1555252780.0
2,0,-55.1818181818,1555252781.0
3,0,-70.1666666667,1555252781.0
4,0,-72.8,1555252781.0
5,0,-66.0,1555252781.0
6,0,-68.9,1555252781.0
2,0,-55.1666666667,1555252783.0
4,0,-73.4,1555252783.0
5,0,-63.6,1555252783.0
6,0,-68.6666666667,1555252783.0
6,0,-71.0,1555252784.0
4,0,-72.6666666667,1555252785.0
5,0,-65.0,1555252785.0
3,0,-70.0,1555252786.0
5,0,-64.0909090909,1555252786.0
2,0,-59.6363636364,1555252787.0
4,0,-72.4444444444,1555252787.0
2,0,-56.4444444444,1555252788.0
3,0,-71.0,1555252788.0
4,0,-73.4,1555252788.0
6,0,-69.0,1555252789.0
5,0,-64.4,1555252790.0
6,0,-69.5454545455,1555252790.0
4,0,-73.5,1555252791.0
2,0,-54.25,1555252792.0
3,0,-70.4166666667,1555252792.0
5,0,-63.1666666667,1555252792.0
6,0,-70.9,1555252792.0
3,0,-70.6666666667,1555252793.0
5,0,-62.625,1555252793.0
6,0,-70.3333333333,1555252793.0
3,0,-70.2,1555252795.0
4,0,-72.5,1555252795.0
2,0,-58.6,1555252796.0
3,0,-68.875,1555252796.0
2,0,-64.0,1555252797.0
4,0,-73.125,1555252797.0
5,0,-62.5714285714,1555252797.0
6,0,-69.6,1555252797.0
6,0,-69.6,1555252798.0
3,0,-73.7272727273,1555252799.0
3,0,-68.375,1555252800.0
4,0,-72.375,1555252800.0
6,0,-70.0909090909,1555252800.0
2,0,-57.6666666667,1555252801.0
3,0,-73.4545454545,1555252801.0
4,0,-73.9230769231,1555252801.0
5,0,-65.0,1555252801.0
6,0,-68.5,1555252801.0
2,0,-54.8,1555252802.0
3,0,-72.5,1555252802.0
5,0,-64.8333333333,1555252802.0
6,0,-71.3333333333,1555252802.0
4,0,-72.75,1555252805.0
2,0,-54.5,1555252806.0
3,0,-67.75,1555252806.0
5,0,-63.5,1555252806.0
6,0,-69.5,1555252806.0

